Wall time,Step,Value
1634687874.1238117,1760001,1721.0
1634687938.9626508,1770001,1721.0
1634688001.8989305,1780001,1721.0
1634688064.3301442,1790001,1721.0
1634688127.030185,1800001,1721.0
1634688189.8270369,1810001,1721.0
1634688253.9771643,1820001,1721.0
1634688317.871388,1830001,1721.0
1634688380.0963852,1840001,1721.0
1634688443.4827223,1850001,1721.0
1634688508.1118634,1860001,1721.0
1634688570.4282281,1870001,1721.0
1634688634.6845355,1880001,1721.0
1634688697.73889,1890001,1721.0
1634688761.6605458,1900001,1721.0
1634688824.53642,1910001,1721.0
1634688888.3679278,1920001,1721.0
1634688952.4244092,1930001,1721.0
1634689015.5331285,1940001,1721.0
1634689077.3357706,1950001,1721.0
1634689140.140487,1960001,1721.0
1634689202.8355575,1970001,1760.0
1634689266.4068568,1980001,1760.0
1634689330.198882,1990001,1815.300048828125
1634689393.4136665,2000001,1815.300048828125
1634689457.9397073,2010001,1815.300048828125
1634689522.945139,2020001,1815.300048828125
1634689586.543253,2030001,1815.300048828125
1634689651.2786314,2040001,1815.300048828125
1634689713.7559075,2050001,1815.300048828125
1634689776.6141405,2060001,1815.300048828125
1634689839.7163093,2070001,1815.300048828125
1634689901.124075,2080001,1815.300048828125
1634689965.0493035,2090001,1815.300048828125
1634690028.4056106,2100001,1815.300048828125
1634690089.6171174,2110001,1815.300048828125
1634690152.5805745,2120001,1815.300048828125
1634690215.0868652,2130001,1815.300048828125
1634690277.127232,2140001,1815.300048828125
1634690339.598579,2150001,1815.300048828125
1634690401.8347545,2160001,1815.300048828125
1634690463.809966,2170001,1815.300048828125
1634690526.0480156,2180001,1815.300048828125
1634690588.3085866,2190001,1815.300048828125
1634690650.4123597,2200001,1815.300048828125
1634690713.1885693,2210001,1815.300048828125
1634690776.3020382,2220001,1815.300048828125
1634690839.589158,2230001,1815.300048828125
1634690901.8834794,2240001,1815.300048828125
1634690964.0686677,2250001,1815.300048828125
1634691027.3035426,2260001,1815.300048828125
1634691089.1185799,2270001,1815.300048828125
1634691152.5297258,2280001,1815.300048828125
1634691215.714881,2290001,1815.300048828125
1634691278.472903,2300001,1815.300048828125
1634691340.1262994,2310001,1815.300048828125
1634691403.274285,2320001,1815.300048828125
1634691465.2156868,2330001,1815.300048828125
1634691528.1726143,2340001,1815.300048828125
1634691589.9652221,2350001,1815.300048828125
1634691651.7768862,2360001,1815.300048828125
1634691715.106535,2370001,1815.300048828125
1634691779.2883463,2380001,1815.300048828125
1634691841.713232,2390001,1815.300048828125
1634691904.8284702,2400001,1815.300048828125
1634691967.1493976,2410001,1815.300048828125
1634692030.0949738,2420001,1815.300048828125
1634692091.7381916,2430001,1815.300048828125
1634692153.1854417,2440001,1815.300048828125
1634692214.7785964,2450001,1815.300048828125
1634692276.026139,2460001,1815.300048828125
1634692339.4050174,2470001,1815.300048828125
1634692402.4577894,2480001,1815.300048828125
1634692463.2477062,2490001,1815.300048828125
1634692526.2705,2500001,1815.300048828125
1634692588.4641724,2510001,1815.300048828125
1634692650.9240465,2520001,1815.300048828125
1634692714.9867194,2530001,1815.300048828125
1634692776.6428173,2540001,1815.300048828125
1634692838.3145761,2550001,1815.300048828125
1634692901.725987,2560001,1815.300048828125
1634692962.6899135,2570001,1815.300048828125
1634693024.9623327,2580001,1815.300048828125
1634693085.7811186,2590001,1815.300048828125
1634693147.572901,2600001,1815.300048828125
1634693209.5805564,2610001,1815.300048828125
1634693272.7337012,2620001,1815.300048828125
1634693335.93603,2630001,1815.300048828125
1634693397.8763015,2640001,1815.300048828125
1634693459.6009827,2650001,1815.300048828125
1634693522.136404,2660001,1815.300048828125
1634693585.8741617,2670001,1815.300048828125
1634693648.9421704,2680001,1815.300048828125
1634693711.1106865,2690001,1815.300048828125
1634693775.2192872,2700001,1815.300048828125
1634693838.115,2710001,1815.300048828125
1634693899.9995372,2720001,1815.300048828125
1634693963.4686272,2730001,1815.300048828125
1634694027.2943904,2740001,1815.300048828125
1634694088.8038986,2750001,1815.300048828125
1634694151.845004,2760001,1815.300048828125
1634694213.5930717,2770001,1815.300048828125
1634694276.1045632,2780001,1815.300048828125
1634694338.2389295,2790001,1815.300048828125
1634694401.2690601,2800001,1815.300048828125
1634694464.2567754,2810001,1815.300048828125
1634694527.385445,2820001,1815.300048828125
1634694590.87586,2830001,1815.300048828125
1634694653.3981683,2840001,1815.300048828125
1634694715.7910461,2850001,1815.300048828125
1634694780.181441,2860001,1815.300048828125
1634694842.5738788,2870001,1815.300048828125
1634694905.2881668,2880001,1815.300048828125
1634694968.3409777,2890001,1815.300048828125
1634695030.7211163,2900001,1815.300048828125
1634695093.7522047,2910001,1815.300048828125
1634695156.5898745,2920001,1815.300048828125
1634695219.303252,2930001,1815.300048828125
1634695281.885337,2940001,1815.300048828125
1634695343.1286163,2950001,1815.300048828125
1634695404.857994,2960001,1815.300048828125
1634695467.2145524,2970001,1815.300048828125
1634695531.4780207,2980001,1815.300048828125
1634695594.4970582,2990001,1815.300048828125
1634695656.329491,3000001,1815.300048828125
1634695718.732614,3010001,1815.300048828125
1634695780.823517,3020001,1815.300048828125
